max;memory_based;min;none;parallel;parallel_force;polly;polly_delinearize;polly_dependences_analysis_type;polly_no_tiling;polly_opt_fusion;polly_opt_simplify_deps;polly_parallel;polly_vectorizer;pollydefaulttilesize;pollydefaulttilesize_1024;pollydefaulttilesize_16;pollydefaulttilesize_256;pollydefaulttilesize_4;pollydefaulttilesize_64;pollyoptmaxcoefficient;pollyoptmaxcoefficient_1;pollyoptmaxcoefficient_10;pollyoptmaxcoefficient_100;pollyoptmaxcoefficient_1000;pollyoptmaxcoefficient_10000;pollyoptmaxconstantterm;pollyoptmaxconstantterm_1;pollyoptmaxconstantterm_10;pollyoptmaxconstantterm_100;pollyoptmaxconstantterm_1000;pollyoptmaxconstantterm_10000;pollyrtcmaxparameters;pollyrtcmaxparameters_1;pollyrtcmaxparameters_16;pollyrtcmaxparameters_2;pollyrtcmaxparameters_4;pollyrtcmaxparameters_8;value_based;Performance;ElapsedTime
0;0;1;1;0;1;0;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;12.496666666666668;12.503333333333332
0;0;1;1;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;12.483333333333334;12.49
1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;30.833333333333332;3.97
0;0;1;0;0;1;1;1;1;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;7.233333333333333;7.236666666666666
0;0;1;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;18.53666666666667;18.546666666666667
0;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;31.343333333333334;4.013333333333334
0;0;1;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;12.493333333333334;12.5
0;0;1;0;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;1;6.743333333333332;6.746666666666667
1;1;0;0;0;0;1;1;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;29.123333333333335;29.133333333333333
1;1;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;28.61333333333333;28.619999999999997
0;1;1;0;0;0;1;1;1;0;1;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;29.13;29.133333333333333
1;0;0;1;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;29.22;29.223333333333333
0;0;1;1;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;29.136666666666667;29.143333333333327
0;1;1;0;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;30.756666666666664;3.953333333333333
0;0;1;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;11.396666666666667;11.396666666666668
1;0;0;1;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;28.706666666666667;28.71
1;1;0;1;1;0;0;1;1;0;1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;30.80666666666667;3.9366666666666665
1;1;0;0;1;0;1;1;1;0;1;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;30.736666666666668;3.926666666666667
0;1;1;0;0;0;1;1;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;29.106666666666666;29.113333333333333
0;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;28.576666666666668;28.586666666666662
0;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;30.906666666666666;3.976666666666667
1;1;0;1;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;29.123333333333335;29.13
0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;29.71666666666667;29.72
1;0;0;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;28.973333333333333;28.976666666666663
0;0;1;1;0;1;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;11.403333333333334;11.413333333333332
1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;29.156666666666666;29.166666666666664
0;1;1;0;0;0;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;29.156666666666666;29.163333333333334
1;0;0;0;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;1;29.096666666666664;29.10333333333333
0;1;1;0;0;1;1;1;1;1;1;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;29.143333333333334;29.146666666666665
0;0;1;1;0;1;0;1;1;0;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;14.433333333333332;14.440000000000001
1;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;28.926666666666666;28.939999999999998
0;0;1;1;0;1;0;1;1;0;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;12.603333333333333;12.613333333333333
0;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;14.13;14.14
1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;30.73;3.9266666666666663
1;1;0;0;0;0;1;1;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;28.643333333333334;28.650000000000002
1;0;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;30.816666666666663;3.94
1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;30.83666666666667;3.9533333333333336
0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;30.7;3.956666666666667
0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;30.24;30.24333333333333
1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;28.63333333333333;28.64333333333333
1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;30.819999999999997;3.956666666666667
0;1;1;1;1;0;0;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;30.666666666666668;3.9366666666666665
0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;6.050000000000001;0.8933333333333333
1;1;0;0;1;0;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;31.006666666666664;3.97
0;0;1;0;0;0;1;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;6.5566666666666675;6.56
1;0;0;1;1;0;0;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;30.790000000000003;3.94
1;1;0;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;28.55666666666667;28.563333333333333
0;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;28.566666666666666;28.573333333333334
0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;11.183333333333335;11.190000000000001
0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;28.570000000000004;28.580000000000002
1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;29.246666666666666;29.256666666666664
0;0;1;0;0;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;25.28;25.28333333333333
0;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;29.656666666666666;29.66
1;0;0;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;28.603333333333335;28.61333333333333
0;1;1;1;0;1;0;1;1;0;1;0;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;29.116666666666664;29.119999999999997
0;0;1;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;4.59;4.593333333333335
1;1;0;0;0;0;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;29.61;29.616666666666667
1;1;0;1;0;1;0;1;1;0;1;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;29.629999999999995;29.633333333333336
1;0;0;0;0;0;1;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;28.61666666666667;28.62
1;1;0;1;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;28.650000000000002;28.65666666666667
0;1;1;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;28.976666666666663;28.99
1;0;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;30.94333333333333;3.973333333333333
1;1;0;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;29.763333333333332;29.76666666666667
1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;29.05;29.06
0;1;1;0;0;0;1;1;1;0;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;28.333333333333332;28.336666666666666
0;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;18.53;18.536666666666665
0;0;1;0;0;0;1;1;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;1;24.223333333333333;24.223333333333333
1;1;0;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;30.71666666666667;3.9599999999999995
0;1;1;1;0;0;0;1;1;0;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;29.173333333333332;29.176666666666666
1;1;0;1;0;0;0;1;1;0;1;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;28.5;28.50333333333333
0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;28.63;28.633333333333333
0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;8.01;1.1299999999999997
0;0;1;1;0;0;0;1;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;28.673333333333332;28.669999999999995
1;0;0;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;1;28.573333333333334;28.576666666666668
1;1;0;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;29.52;29.526666666666664
1;1;0;1;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;28.349999999999998;28.35666666666667
1;1;0;1;0;0;0;1;1;1;1;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;29.169999999999998;29.173333333333336
1;0;0;1;0;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;0;1;29.153333333333336;29.156666666666666
0;1;1;0;0;0;1;1;1;0;1;1;0;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;29.103333333333335;29.106666666666666
0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;28.356666666666666;3.6399999999999997
0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;7.593333333333334;1.0933333333333337
0;0;1;1;0;1;0;1;1;0;1;0;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;10.53;10.536666666666665
1;1;0;0;1;0;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;30.813333333333333;3.94
0;1;1;0;0;0;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;28.506666666666664;28.51
0;1;1;0;0;0;1;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;0;0;29.116666666666664;29.12
0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;11.396666666666667;11.396666666666668
1;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;30.793333333333333;3.916666666666667
0;1;1;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;28.30666666666667;28.306666666666672
1;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;30.78;3.95
0;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;30.766666666666666;3.943333333333333
1;1;0;0;0;0;1;1;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;29.12666666666667;29.133333333333336
0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;31.039999999999996;3.9999999999999996
1;1;0;0;0;0;1;1;1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;29.72666666666667;29.733333333333334
0;0;1;1;0;0;0;1;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;28.959999999999997;28.963333333333335
0;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;30.97666666666667;3.983333333333334
0;0;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;31.099999999999998;3.993333333333333
0;0;1;1;0;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;29.189999999999998;29.196666666666665
1;1;0;1;1;0;0;1;1;1;1;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;30.439999999999998;3.89
1;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;29.046666666666667;29.05333333333333
0;1;1;0;1;0;1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;31.320000000000004;4.0166666666666675
1;0;0;1;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;28.28;28.283333333333335
1;1;0;0;1;0;1;1;1;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;30.816666666666663;3.9566666666666666
1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;30.816666666666666;3.9666666666666663
1;1;0;0;1;0;1;1;1;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;30.973333333333333;3.97
1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;30.83;3.9533333333333336
1;0;0;1;0;0;0;1;1;1;1;1;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;28.506666666666664;28.516666666666666
0;1;1;0;0;0;1;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;28.50333333333333;28.506666666666668
0;0;1;1;0;1;0;1;1;1;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;28.596666666666668;28.60333333333333
0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;6.043333333333333;0.8766666666666667
0;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;30.570000000000004;3.933333333333333
1;0;0;1;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;28.653333333333336;28.66333333333333
1;1;0;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;28.91;28.916666666666664
1;0;0;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;29.30333333333333;29.31
1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;30.73333333333333;3.9499999999999997
1;1;0;1;0;0;0;1;1;0;1;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;29.16333333333333;29.169999999999998
1;0;0;1;0;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1;29.71666666666667;29.72
1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;0;1;29.126666666666665;29.13
0;0;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;28.86;28.866666666666664
0;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;30.75;3.94
1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;29.606666666666666;29.609999999999996
0;1;1;1;0;0;0;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;29.236666666666665;29.246666666666666
1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;28.936666666666667;28.936666666666667
1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;28.5;28.50333333333333
1;0;0;0;1;0;1;1;1;0;1;1;1;1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;30.823333333333334;3.953333333333333
1;0;0;1;0;0;0;1;1;0;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;29.486666666666665;29.49333333333334
0;0;1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;28.570000000000004;28.576666666666668
0;0;1;0;0;0;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;26.41;26.416666666666664
0;0;1;0;0;0;1;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;7.213333333333334;7.22
1;1;0;0;0;0;1;1;1;0;1;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;29.166666666666668;29.17666666666667
1;0;0;0;1;0;1;1;1;0;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;31.02;3.9766666666666666
0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;29.676666666666666;29.68666666666667
1;0;0;1;0;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;28.900000000000002;28.900000000000006
1;1;0;0;1;0;1;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;30.836666666666662;3.973333333333333
0;0;1;1;0;1;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;11.44;11.446666666666667
0;1;1;1;0;1;0;1;1;0;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;28.58666666666667;28.59333333333333
1;1;0;1;0;1;0;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;29.086666666666662;29.090000000000003
1;0;0;1;1;0;0;1;1;0;1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;30.84;3.9633333333333334
0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;24.099999999999998;24.110000000000003
0;1;1;0;0;0;1;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;28.353333333333335;28.35333333333333
1;1;0;1;0;0;0;1;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;29.650000000000002;29.65666666666667
1;0;0;1;0;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;29.243333333333336;29.246666666666666
0;1;1;1;0;0;0;1;1;1;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;1;0;0;0;0;0;30.256666666666664;30.26666666666667
1;0;0;1;0;1;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1;28.569999999999997;28.57333333333333
1;0;0;0;1;0;1;1;1;1;1;0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;30.709999999999997;3.94
0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;28.22;3.6366666666666663
0;0;1;0;0;1;1;1;1;0;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;7.266666666666666;7.2700000000000005
