OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,config_id
True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,False,1594
False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,1595
False,True,True,False,False,False,False,True,True,True,True,True,False,False,False,False,1596
True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False,1597
True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,1598
False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,1599
True,False,True,True,True,False,False,True,True,True,False,False,True,True,True,True,1600
True,False,True,True,True,False,True,True,True,True,False,False,True,False,True,True,1601
True,False,True,True,True,False,True,False,True,True,False,False,True,True,True,True,1602
False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,1603
True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,1604
False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,1605
True,False,True,True,True,False,True,True,True,True,False,False,True,True,False,True,1606
False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,1607
False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,1608
False,True,True,False,True,True,True,True,False,True,True,False,True,True,True,False,1609
False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,1610
False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,1611
True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,1612
False,True,False,True,True,True,True,True,False,True,True,False,True,True,True,False,1613
True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1614
True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,1615
True,True,True,True,True,False,False,False,True,False,False,True,True,False,True,False,1616
False,False,True,False,True,False,True,True,True,True,False,True,True,True,True,True,1617
False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,1618
False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,False,1619
True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,1620
False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,1621
False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,1622
False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False,1623
False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,True,1624
True,True,False,True,True,True,True,True,False,True,True,False,True,True,False,False,1625
False,False,False,False,True,False,True,True,False,False,False,True,True,True,False,True,1626
False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,1627
False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,1628
True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1629
False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,1631
False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,1632
True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1633
True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,1634
True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,1635
False,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,1636
True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,1637
False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,1638
True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,1639
True,True,True,True,False,False,False,True,False,True,False,False,False,True,True,False,1640
True,True,True,True,False,False,False,False,True,True,False,True,False,True,False,False,1641
False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,True,1642
True,False,False,False,True,False,True,True,True,True,False,True,True,True,True,True,1643
False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,1644
True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,1645
True,True,True,True,True,True,False,True,False,True,True,False,True,True,False,False,1646
True,False,True,False,True,False,False,True,True,True,False,True,True,True,True,True,1647
True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,1648
True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,False,1649
False,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,1650
True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,1651
True,True,True,True,True,True,False,False,True,False,False,True,True,False,False,False,1652
True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,1653
True,True,True,False,True,True,False,False,True,False,False,True,True,False,True,False,1654
False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,1655
True,True,True,True,False,False,False,True,True,True,False,True,False,False,False,False,1656
False,True,True,True,True,True,False,False,True,False,False,True,True,False,True,False,1657
True,True,False,False,False,False,False,True,True,True,False,True,False,True,True,False,1658
True,True,False,True,True,True,False,False,True,False,False,True,True,False,True,False,1660
True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,1661
False,True,True,False,False,False,False,True,True,True,False,True,False,True,True,False,1662
True,True,True,False,True,True,False,True,False,True,True,False,True,True,True,False,1663
True,True,True,True,True,True,False,True,False,False,False,True,False,False,True,False,1664
True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,1665
True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,1666
True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,1668
True,False,True,False,True,False,True,True,True,True,False,True,True,False,True,True,1669
True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,True,1670
True,False,True,False,True,False,True,True,True,True,False,True,True,True,False,True,1671
False,True,True,False,False,False,True,False,False,False,False,True,False,True,True,True,1672
True,False,True,True,False,False,True,True,True,False,False,False,True,True,True,True,1673
False,True,False,True,False,False,False,True,True,True,False,True,False,True,True,False,1674
True,True,True,False,False,False,True,True,True,False,False,False,True,True,True,True,1675
False,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,1676
True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,1678
True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,1679
False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,1680
False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,True,1681
True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,1682
True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,False,1683
True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1684
True,True,False,True,False,False,True,True,True,False,False,False,True,True,True,True,1685
True,True,True,False,True,True,True,True,False,True,True,False,True,False,True,False,1686
True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,1687
False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1688
True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,1689
False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,1690
True,False,False,True,False,False,False,True,True,True,False,True,False,True,True,False,1691
True,True,True,False,False,False,True,False,False,False,False,True,False,True,False,True,1692
False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,True,1693
True,True,True,False,True,False,True,False,True,True,True,True,True,True,True,False,1694
False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,1695
False,False,True,True,False,False,False,True,True,True,False,True,False,True,True,False,1697
True,True,True,True,False,False,True,False,True,False,False,False,True,True,True,True,1698
False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,1699
False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,1700
True,True,True,True,False,False,True,True,True,False,False,False,True,True,False,True,1701
False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,1702
False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,1703
True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1704
False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,1705
True,True,True,True,True,False,True,False,False,False,False,False,True,True,True,True,1706
True,True,False,True,True,True,True,True,False,True,True,False,True,False,True,False,1708
False,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,1709
True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,1710
False,True,False,True,False,False,False,False,True,True,True,True,True,False,False,False,1711
False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,1712
True,False,True,True,False,False,False,False,True,True,False,True,False,True,True,False,1713
False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,1714
True,False,True,True,False,False,False,True,True,True,False,True,False,False,True,False,1715
True,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False,1716
True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,1717
True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,1718
True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,1719
True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,1720
True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,1721
False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,1722
True,False,True,True,False,False,False,True,True,True,False,True,False,True,False,False,1723
False,False,True,True,True,False,False,True,True,True,False,True,True,True,True,True,1724
True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,False,1725
True,False,True,True,True,False,True,True,False,False,False,False,True,True,True,True,1726
False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,1727
True,True,True,False,True,False,True,True,False,False,False,False,True,True,True,True,1728
False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,1729
True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,1730
False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,1731
False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,1732
False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,1733
True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,1734
False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,1735
False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,True,1736
True,True,False,True,True,False,True,True,False,False,False,False,True,True,True,True,1737
True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,1738
True,False,True,True,True,False,True,False,True,False,False,False,True,True,True,True,1739
True,False,True,True,True,False,True,True,True,False,False,False,True,True,False,True,1740
True,True,True,False,False,False,False,False,True,True,False,True,False,True,True,False,1741
False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,1742
True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,1743
True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,1744
True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,False,1745
False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,1746
True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,1747
False,False,True,True,True,False,True,False,True,True,False,True,True,True,True,True,1748
False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,1749
False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,1750
True,False,True,False,True,False,True,True,True,False,False,False,True,True,True,True,1751
True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,1752
True,False,True,True,True,True,True,True,False,False,False,True,True,True,True,False,1753
False,False,True,True,True,False,True,True,True,True,False,True,True,True,False,True,1754
True,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,1755
True,False,False,True,True,False,False,True,True,True,False,True,True,True,True,True,1756
False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,1757
True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,1758
True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,1759
False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,1760
True,True,True,False,False,False,False,True,True,True,False,True,False,False,True,False,1762
True,False,True,True,True,False,True,True,True,False,True,False,True,True,True,False,1763
True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,1764
False,False,True,True,True,False,True,True,True,False,False,False,True,True,True,True,1765
True,False,True,True,False,False,False,True,False,True,True,False,True,False,False,False,1766
True,True,True,False,False,False,False,True,True,True,False,True,False,True,False,False,1767
True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,1768
False,False,True,True,False,False,False,True,False,True,True,False,True,False,True,False,1769
False,True,False,False,True,False,True,False,False,False,False,True,False,True,True,True,1770
True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,1771
True,False,False,True,True,False,True,False,True,True,False,True,True,True,True,True,1772
True,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,1773
False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,1774
True,False,False,True,True,False,True,True,True,True,False,True,True,True,False,True,1775
True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,1776
True,False,True,True,False,False,True,True,True,True,True,False,True,True,True,False,1777
True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,1778
False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,1779
True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,1780
True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1781
False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,1782
True,False,True,False,False,False,False,True,True,True,True,False,False,False,True,False,1783
True,False,False,True,False,False,False,True,True,True,True,False,False,False,True,False,1784
False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,1785
True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,False,1786
False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,1787
True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,1788
False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,1789
False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,1790
True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,1791
True,True,False,True,False,False,False,False,True,True,False,True,False,True,True,False,1792
True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1793
False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,True,1794
True,True,True,False,True,False,True,False,True,False,False,False,True,True,True,True,1795
True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,1796
False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,1797
False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,1799
True,True,False,True,False,False,False,True,True,True,False,True,False,False,True,False,1800
False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,1801
True,False,True,True,True,False,True,True,True,True,True,False,False,True,True,False,1802
True,True,False,True,True,False,True,False,True,False,False,False,True,True,True,True,1803
False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,True,1804
True,True,True,True,True,False,True,False,True,False,False,False,True,True,False,True,1805
False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,1806
True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,1807
True,True,True,False,True,False,True,True,True,False,False,False,True,True,False,True,1808
False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,1809
True,False,True,True,True,False,False,False,True,True,False,True,True,True,True,True,1810
True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,1811
False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,1812
True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1813
True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,False,1814
False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,1815
True,False,True,True,True,False,False,True,True,True,False,True,True,True,False,True,1816
True,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,1818
False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,1819
True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,1820
False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,1821
True,True,True,False,True,False,True,True,True,True,True,False,False,True,True,False,1822
False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,1823
False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,1824
False,True,False,False,False,False,True,True,False,False,False,True,True,True,False,True,1825
False,True,True,False,True,False,True,True,True,False,False,False,True,True,True,True,1827
False,False,True,True,False,False,False,True,True,True,True,False,False,False,True,False,1828
True,True,False,False,False,False,True,False,False,False,False,True,True,True,False,True,1830
True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,1831
False,True,False,True,False,False,True,False,False,False,False,True,True,True,False,True,1832
True,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,1833
True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1834
True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1835
True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,1836
True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,1837
True,True,False,True,True,False,True,True,True,False,False,False,True,True,False,True,1839
True,True,False,True,False,False,False,True,True,True,False,True,False,True,False,False,1840
False,True,False,False,False,False,True,False,False,True,False,True,True,True,False,True,1841
False,True,True,True,True,False,True,True,True,False,False,False,True,True,False,True,1842
False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,1843
False,True,True,True,False,False,False,False,True,True,False,True,False,True,True,False,1844
False,True,True,True,False,False,False,True,True,True,False,True,False,False,True,False,1845
False,True,True,True,False,False,False,True,True,True,False,True,False,True,False,False,1846
True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1847
True,True,True,False,False,False,False,True,False,True,False,True,False,True,True,False,1848
False,True,False,True,True,False,True,True,True,False,False,False,True,True,True,True,1849
True,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,1850
False,True,False,False,True,False,True,False,False,False,False,True,True,True,False,True,1852
True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,False,1853
True,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,1854
False,True,True,True,False,False,False,True,False,True,False,True,False,True,True,False,1855
True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,False,1856
False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,True,1857
True,False,True,True,True,False,True,False,True,True,False,True,True,False,True,True,1858
True,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,1859
True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,True,1860
True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,True,1862
True,True,True,True,False,False,False,True,False,True,False,True,False,False,True,False,1863
True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,1864
True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,1865
False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,1866
True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,1867
True,True,True,True,False,False,False,True,False,True,False,True,False,True,False,False,1868
True,True,True,True,False,False,False,False,False,True,False,True,False,True,True,False,1869
False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,1870
True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,1871
False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1872
True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,1873
True,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,1874
True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,False,1875
True,True,True,True,True,False,True,False,False,False,False,False,True,True,True,False,1876
False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,1878
True,False,True,False,False,False,False,True,True,True,True,False,True,False,False,False,1879
False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,True,1880
True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False,1881
True,False,True,True,True,False,True,True,False,True,False,False,True,True,True,True,1882
False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,1883
True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,1884
True,True,True,False,True,False,True,True,False,False,False,False,True,True,True,False,1885
True,False,True,True,True,True,True,False,True,True,True,False,False,True,True,False,1886
True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,1887
True,False,True,False,True,False,True,True,False,True,False,True,True,True,True,True,1888
False,False,True,False,False,False,True,True,True,False,False,True,False,True,False,True,1889
False,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,1890
True,False,False,True,True,False,True,True,False,True,False,True,True,True,True,True,1891
True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,1892
True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,False,1893
False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,1894
False,False,True,False,False,False,False,True,True,True,True,False,True,False,True,False,1895
True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,False,1896
True,False,True,True,True,False,False,True,False,True,False,True,True,True,True,True,1897
False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,1898
True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,1900
False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,True,1901
False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,1902
True,False,True,True,True,False,True,True,False,True,False,True,True,False,True,True,1903
False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,1904
True,False,True,True,True,False,True,False,False,True,False,True,True,True,True,True,1905
False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1907
True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,1908
True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,False,1909
True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,1910
False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,1911
False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,1912
True,False,True,True,False,False,False,True,False,True,False,True,False,True,True,False,1913
True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,1914
True,False,True,True,True,False,True,True,False,True,False,True,True,True,False,True,1915
False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,1916
False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1918
True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False,1920
True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,False,1921
True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,1922
False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,1923
True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,False,1924
True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,1925
True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,1926
False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,1927
False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1928
True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,1929
True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,1930
True,True,False,True,True,False,True,True,False,False,False,False,True,True,True,False,1931
False,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,1933
True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,1935
True,False,False,True,False,False,True,False,True,True,False,True,False,True,True,False,1936
True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,1937
False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1938
True,False,True,True,True,True,True,False,False,False,False,False,True,True,True,False,1939
True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,1940
False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,1941
True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,1942
False,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,1943
False,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,1944
True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1945
True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,False,1946
False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,1947
True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,1948
True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1949
True,False,False,True,False,False,False,False,True,True,True,False,True,False,True,False,1950
True,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,1951
True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,1953
False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,1954
True,False,False,True,True,True,True,False,True,True,True,False,True,True,True,False,1955
True,False,True,True,False,False,False,False,True,True,True,False,True,False,False,False,1956
True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,False,1957
False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,1959
True,False,True,False,False,False,False,True,False,True,True,True,False,False,True,False,1960
False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,1961
True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,1962
True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,1963
False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,1964
False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,False,1965
True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1966
False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,1967
True,False,True,True,True,True,True,False,True,True,True,False,True,False,True,False,1968
True,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,1969
True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,1970
False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,1971
True,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,1972
True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,1973
False,False,True,True,True,True,True,True,False,False,False,False,True,True,True,False,1974
True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,1975
False,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,1976
True,False,True,False,False,False,True,True,True,True,False,True,False,False,True,False,1977
True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,1978
True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,1979
True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,1980
False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,1981
True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,False,1983
True,False,False,True,False,False,False,True,False,True,True,True,False,False,True,False,1984
True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,False,1985
True,False,True,True,False,False,False,False,False,True,True,True,False,False,True,False,1986
False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,1987
True,True,True,True,True,False,False,True,False,True,False,False,True,True,True,True,1988
True,False,False,True,False,False,True,True,True,True,False,True,False,False,True,False,1989
False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,1990
True,True,True,True,True,False,True,True,False,True,False,False,True,False,True,True,1991
True,False,True,True,False,False,False,True,False,True,True,True,False,False,False,False,1992
True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,1993
True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,1994
True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,False,1995
True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,1996
False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1997
False,False,True,True,False,False,False,True,False,True,True,True,False,False,True,False,1998
True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,1999
False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,2000
False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,2001
True,False,True,True,True,True,True,False,True,True,True,False,True,True,False,False,2002
True,False,True,True,False,False,True,True,True,True,False,True,False,False,False,False,2003
True,False,False,True,True,True,True,True,False,False,False,False,True,True,True,False,2004
True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,2006
False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,2007
True,True,True,True,True,False,True,True,False,True,False,False,True,True,False,True,2008
False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,2009
False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,2010
