tiff,anyScriptOrigin,validate,jpg,png,onload,pdf,config_id,dpi,resolution,quality,indexed
False,True,False,True,False,True,False,1007,100,2073600,0.9,1
False,True,False,False,True,True,False,1008,50,307200,0.1,1
False,True,True,True,False,False,False,1009,100,2073600,0.9,1
True,True,False,False,False,True,False,1010,50,307200,0.1,1
False,False,True,False,False,False,True,1011,100,8294400,0.1,8
False,True,False,True,False,True,False,1012,100,8294400,0.1,1
False,True,False,True,False,True,False,1013,100,2073600,0.1,1
False,False,True,False,True,False,False,1014,400,8294400,0.1,8
True,False,True,False,False,False,False,1015,400,8294400,0.1,8
False,True,True,True,False,False,False,1016,100,8294400,0.1,1
False,False,True,False,True,False,False,1017,50,8294400,0.1,8
False,True,True,True,False,False,False,1018,100,2073600,0.1,1
True,False,True,False,False,False,False,1019,50,8294400,0.1,8
False,True,False,False,False,True,True,1020,50,8294400,0.1,4
False,False,True,False,True,False,False,1021,100,8294400,0.1,8
True,False,True,False,False,False,False,1022,100,8294400,0.1,8
False,False,True,False,False,False,True,1023,200,8294400,0.1,1
False,False,True,False,True,False,False,1024,200,8294400,0.1,8
False,True,False,False,False,True,True,1025,50,8294400,0.1,1
True,False,True,False,False,False,False,1026,200,8294400,0.1,8
False,False,True,False,False,False,True,1027,200,8294400,0.1,8
False,True,False,True,False,True,False,1028,100,307200,0.9,1
False,True,False,False,False,True,True,1029,50,307200,0.1,4
False,False,True,False,True,False,False,1030,400,307200,0.1,4
False,True,True,True,False,False,False,1031,100,307200,0.9,1
True,False,True,False,False,False,False,1032,400,307200,0.1,4
False,True,False,True,False,True,False,1033,100,307200,0.1,1
False,False,True,False,True,False,False,1034,50,307200,0.1,4
True,False,True,False,False,False,False,1035,50,307200,0.1,4
False,True,False,False,False,True,True,1036,50,307200,0.1,1
False,True,False,False,True,True,False,1037,400,2073600,0.1,4
True,False,True,False,False,False,False,1038,100,307200,0.1,4
False,False,True,False,True,False,False,1039,400,307200,0.1,1
True,False,True,False,False,False,False,1040,400,307200,0.1,1
False,False,True,False,True,False,False,1041,50,307200,0.1,1
False,True,True,True,False,False,False,1042,100,307200,0.1,1
True,False,True,False,False,False,False,1043,50,307200,0.1,1
False,False,True,False,True,False,False,1044,100,307200,0.1,1
True,False,True,False,False,False,False,1045,100,307200,0.1,1
True,True,False,False,False,True,False,1046,400,2073600,0.1,4
False,False,True,True,False,True,False,1047,400,8294400,0.9,1
False,True,False,False,True,True,False,1048,400,2073600,0.1,1
False,False,True,False,False,False,True,1049,400,307200,0.1,4
True,True,False,False,False,True,False,1050,400,2073600,0.1,1
False,False,True,False,False,False,True,1051,50,307200,0.1,4
False,True,False,False,False,True,True,1052,400,2073600,0.1,4
False,False,True,False,False,False,True,1053,400,307200,0.1,1
False,True,False,False,False,True,True,1054,400,2073600,0.1,1
False,True,False,False,True,True,False,1055,50,2073600,0.1,4
True,True,False,False,False,True,False,1056,50,2073600,0.1,4
False,False,True,True,False,True,False,1057,400,8294400,0.1,1
False,False,True,True,False,True,False,1058,400,2073600,0.9,1
False,False,True,True,False,True,False,1059,400,2073600,0.1,1
False,True,False,False,True,True,False,1060,50,2073600,0.1,1
False,False,True,True,False,True,False,1061,100,8294400,0.1,1
True,True,False,False,False,True,False,1062,50,2073600,0.1,1
False,True,False,False,False,True,True,1063,50,2073600,0.1,4
False,False,True,False,False,False,True,1064,50,307200,0.1,1
False,False,True,True,False,True,False,1065,100,2073600,0.9,1
False,False,True,False,True,False,False,1066,200,307200,0.1,4
False,False,True,True,False,True,False,1067,100,2073600,0.1,1
False,True,False,True,False,True,False,1068,50,8294400,0.9,1
True,False,True,False,False,False,False,1069,200,307200,0.1,4
False,False,True,False,True,False,False,1070,200,307200,0.1,1
False,True,False,False,False,True,True,1071,50,2073600,0.1,1
False,True,True,False,False,True,True,1072,50,8294400,0.1,1
False,True,True,True,False,False,False,1073,50,8294400,0.9,1
True,False,True,False,False,False,False,1074,200,307200,0.1,1
False,True,False,True,False,True,False,1075,50,8294400,0.9,8
False,False,True,False,True,False,False,1076,400,307200,0.1,8
False,False,False,True,False,True,False,1077,50,307200,0.9,1
True,False,True,False,False,False,False,1078,400,307200,0.1,8
False,False,True,False,True,False,False,1079,50,307200,0.1,8
False,True,False,True,False,True,False,1080,200,8294400,0.9,8
False,False,False,True,False,True,False,1081,50,8294400,0.1,1
False,False,False,True,False,True,False,1082,50,307200,0.1,1
False,True,False,True,False,True,False,1083,50,2073600,0.9,8
False,True,False,True,False,False,False,1084,400,8294400,0.9,4
False,True,False,True,False,False,False,1085,400,8294400,0.9,1
True,False,True,False,False,False,False,1086,50,307200,0.1,8
False,True,False,True,False,False,False,1087,400,8294400,0.1,4
False,True,False,True,False,False,False,1088,400,8294400,0.1,1
False,True,False,True,False,True,False,1089,200,2073600,0.9,8
False,True,False,True,False,False,False,1090,400,307200,0.1,4
False,True,False,True,False,True,False,1091,50,2073600,0.9,1
False,True,False,True,False,False,False,1092,400,307200,0.1,1
True,False,True,False,False,False,False,1093,100,307200,0.1,8
False,False,True,False,False,False,True,1094,400,307200,0.1,8
False,True,False,True,False,True,False,1095,50,2073600,0.9,4
False,False,True,False,False,False,True,1096,50,307200,0.1,8
False,True,False,True,False,True,False,1097,200,2073600,0.9,4
False,True,False,True,False,True,False,1098,50,8294400,0.9,4
False,True,False,True,False,True,False,1099,200,8294400,0.9,4
False,False,True,False,True,False,False,1100,200,307200,0.1,8
True,False,True,False,False,False,False,1101,200,307200,0.1,8
False,True,False,True,False,False,False,1102,50,8294400,0.9,4
False,True,False,True,False,False,False,1103,50,8294400,0.9,1
False,True,False,True,False,False,False,1104,50,307200,0.9,4
False,True,False,True,False,False,False,1105,50,307200,0.9,1
False,True,False,True,False,False,False,1106,50,8294400,0.1,4
False,False,False,True,False,False,False,1107,400,307200,0.9,4
False,True,False,True,False,True,False,1108,50,8294400,0.1,4
False,False,False,True,False,False,False,1109,400,307200,0.1,4
False,True,False,True,False,True,False,1110,200,8294400,0.1,4
False,True,False,True,False,True,False,1111,50,2073600,0.1,4
False,False,False,True,False,False,False,1112,50,307200,0.9,4
False,False,False,True,False,False,False,1113,50,307200,0.1,4
False,False,False,True,False,False,False,1114,100,307200,0.9,4
False,True,False,True,False,False,False,1115,50,8294400,0.1,1
False,False,False,True,False,False,False,1116,100,307200,0.1,4
False,False,True,False,True,False,False,1117,400,2073600,0.1,4
False,True,False,True,False,False,False,1118,50,307200,0.1,4
False,True,False,True,False,True,False,1119,200,2073600,0.1,4
False,True,False,True,False,True,False,1120,50,8294400,0.1,8
True,False,True,False,False,False,False,1121,400,2073600,0.1,4
False,True,True,True,False,False,False,1122,400,8294400,0.1,8
False,True,True,True,False,False,False,1123,50,8294400,0.1,8
False,False,True,False,False,False,True,1124,50,2073600,0.1,4
False,True,False,True,False,True,False,1125,200,8294400,0.1,8
False,True,False,True,False,False,False,1126,50,307200,0.1,1
False,True,False,True,False,True,False,1127,50,2073600,0.1,8
False,False,True,False,False,False,True,1128,100,2073600,0.1,4
False,False,True,False,True,False,False,1129,400,2073600,0.1,1
False,False,False,True,False,True,False,1130,400,2073600,0.9,1
False,False,False,True,False,True,False,1131,400,2073600,0.1,1
True,False,True,False,False,False,False,1132,400,2073600,0.1,1
False,True,True,True,False,False,False,1133,50,2073600,0.1,8
False,True,False,True,False,True,False,1134,200,2073600,0.1,8
False,False,False,True,False,True,False,1135,50,2073600,0.9,1
False,False,True,False,False,False,True,1136,50,2073600,0.1,1
False,False,True,False,False,False,True,1137,100,2073600,0.1,1
False,False,True,False,False,False,True,1138,200,2073600,0.1,1
False,True,False,True,False,True,False,1139,50,8294400,0.1,1
False,False,True,False,True,False,False,1140,50,2073600,0.1,4
False,True,True,True,False,False,False,1141,50,8294400,0.1,1
False,True,False,True,False,True,False,1142,50,2073600,0.1,1
False,False,True,False,True,False,False,1143,100,2073600,0.1,4
False,True,False,True,False,True,False,1144,50,307200,0.1,4
False,False,False,True,False,True,False,1145,50,2073600,0.1,1
True,False,True,False,False,False,False,1146,50,2073600,0.1,4
False,True,False,True,False,True,False,1147,50,307200,0.1,8
False,True,False,True,False,False,False,1148,400,2073600,0.9,4
True,False,True,False,False,False,False,1149,100,2073600,0.1,4
False,True,False,True,False,False,False,1150,400,2073600,0.9,1
False,True,True,True,False,False,False,1151,50,307200,0.1,8
False,True,False,True,False,False,False,1152,400,2073600,0.1,4
False,True,False,True,False,True,False,1153,50,307200,0.1,1
False,False,True,False,False,False,True,1154,400,2073600,0.1,4
False,True,True,True,False,False,False,1155,50,307200,0.1,1
False,True,False,True,False,True,False,1156,50,307200,0.9,4
False,False,True,False,True,False,False,1157,50,2073600,0.1,1
False,True,False,True,False,True,False,1158,50,307200,0.9,8
False,True,False,True,False,False,False,1159,400,2073600,0.1,1
True,True,True,False,False,True,False,1160,50,8294400,0.1,8
False,False,True,False,True,False,False,1161,100,2073600,0.1,1
False,True,True,False,True,True,False,1162,50,8294400,0.1,8
False,True,False,False,True,True,False,1163,400,8294400,0.1,2
False,True,True,False,False,True,True,1164,50,8294400,0.1,8
True,True,False,False,False,True,False,1165,400,8294400,0.1,2
False,True,True,True,False,False,False,1166,400,8294400,0.9,8
True,False,True,False,False,False,False,1167,50,2073600,0.1,1
False,True,False,False,True,True,False,1168,400,2073600,0.1,2
False,True,True,True,False,False,False,1169,50,8294400,0.9,8
True,True,False,False,False,True,False,1170,400,2073600,0.1,2
True,False,True,False,False,False,False,1171,100,2073600,0.1,1
False,True,True,False,True,False,False,1172,400,8294400,0.1,2
True,True,True,False,False,False,False,1173,400,8294400,0.1,2
False,False,True,False,False,False,True,1174,400,2073600,0.1,1
False,True,True,False,True,False,False,1175,400,2073600,0.1,2
False,True,True,False,False,True,True,1176,50,307200,0.1,8
True,True,True,False,False,True,False,1177,50,307200,0.1,1
True,True,True,False,False,False,False,1178,400,2073600,0.1,2
False,False,True,False,True,False,False,1179,200,2073600,0.1,4
False,True,False,False,True,True,False,1180,50,8294400,0.1,2
True,True,False,False,False,True,False,1181,50,8294400,0.1,2
False,True,True,False,True,False,False,1182,50,8294400,0.1,2
False,True,True,False,True,True,False,1183,50,307200,0.1,1
True,False,True,False,False,False,False,1184,200,2073600,0.1,4
False,False,True,False,True,False,False,1185,200,2073600,0.1,1
True,False,True,False,False,False,False,1186,200,2073600,0.1,1
False,True,True,False,False,True,True,1187,400,2073600,0.1,8
True,True,True,False,False,False,False,1188,50,8294400,0.1,2
False,True,False,False,True,True,False,1189,50,2073600,0.1,2
False,False,False,False,True,True,False,1190,50,2073600,0.1,4
True,True,True,False,False,True,False,1191,50,2073600,0.1,8
False,False,False,False,True,True,False,1192,400,2073600,0.1,4
False,True,True,False,True,True,False,1193,50,2073600,0.1,8
True,True,True,False,False,True,False,1194,50,2073600,0.1,1
False,False,False,False,True,True,False,1195,100,2073600,0.1,4
True,True,False,False,False,True,False,1196,50,2073600,0.1,2
True,False,False,False,False,True,False,1197,50,2073600,0.1,4
True,False,False,False,False,True,False,1198,400,2073600,0.1,4
False,True,True,False,True,True,False,1199,50,2073600,0.1,1
False,True,True,False,False,True,True,1200,50,2073600,0.1,1
False,True,True,False,True,False,False,1201,50,2073600,0.1,2
True,True,True,False,False,False,False,1202,50,2073600,0.1,2
False,True,True,True,False,False,False,1203,50,307200,0.9,8
False,True,True,False,True,False,False,1204,200,8294400,0.1,1
True,False,False,False,False,True,False,1205,100,2073600,0.1,4
False,True,False,True,False,True,False,1206,50,307200,0.9,1
False,True,True,True,False,False,False,1207,50,307200,0.9,1
False,False,False,False,False,True,True,1208,400,2073600,0.1,4
True,True,True,False,False,False,False,1209,200,8294400,0.1,1
False,True,True,False,True,False,False,1210,200,2073600,0.1,1
False,True,True,True,False,False,False,1211,50,2073600,0.9,8
True,True,True,False,False,False,False,1212,200,2073600,0.1,1
False,False,False,False,False,True,True,1213,50,2073600,0.1,4
False,False,False,False,False,True,True,1214,100,2073600,0.1,4
False,True,True,True,False,False,False,1215,50,2073600,0.9,1
False,True,True,False,False,True,True,1216,100,8294400,0.1,8
False,False,False,False,True,True,False,1217,50,2073600,0.1,1
False,False,True,False,True,True,False,1218,200,8294400,0.1,1
True,False,True,False,False,True,False,1219,200,8294400,0.1,1
True,False,False,False,False,True,False,1220,50,2073600,0.1,1
True,True,True,False,False,True,False,1221,100,307200,0.1,8
False,False,False,False,True,True,False,1222,400,2073600,0.1,1
False,True,True,False,True,True,False,1223,100,307200,0.1,8
True,True,True,False,False,True,False,1224,100,2073600,0.1,8
False,True,True,False,True,True,False,1225,100,2073600,0.1,8
True,False,False,False,False,True,False,1226,400,2073600,0.1,1
False,False,True,False,True,True,False,1227,200,2073600,0.1,1
True,False,True,False,False,True,False,1228,200,2073600,0.1,1
False,True,True,False,False,True,True,1229,100,2073600,0.1,8
False,True,True,True,False,False,False,1230,100,307200,0.9,8
False,False,False,False,True,True,False,1231,100,2073600,0.1,1
False,True,False,False,True,True,False,1232,200,8294400,0.1,1
False,True,True,True,False,False,False,1233,100,8294400,0.1,8
True,True,False,False,False,True,False,1234,200,8294400,0.1,1
False,False,False,False,True,True,False,1235,200,2073600,0.1,1
False,True,False,False,True,True,False,1236,200,2073600,0.1,1
False,True,True,True,False,False,False,1237,100,307200,0.1,8
False,True,True,True,False,False,False,1238,100,2073600,0.9,8
True,True,False,False,False,True,False,1239,200,2073600,0.1,1
False,False,True,True,False,True,False,1240,100,307200,0.9,1
False,False,True,True,False,True,False,1241,100,307200,0.1,1
False,False,True,True,False,True,False,1242,50,8294400,0.9,1
False,True,False,False,True,False,False,1243,50,2073600,0.1,4
False,False,True,True,False,True,False,1244,50,2073600,0.9,1
False,True,False,False,True,True,False,1245,200,8294400,0.1,4
False,True,False,False,True,False,False,1246,100,2073600,0.1,4
True,True,False,False,False,True,False,1247,200,8294400,0.1,4
False,True,False,False,True,True,False,1248,200,2073600,0.1,4
False,True,False,False,True,False,False,1249,400,2073600,0.1,4
False,False,True,True,False,True,False,1250,50,8294400,0.9,8
True,True,False,False,False,True,False,1251,200,2073600,0.1,4
False,False,True,True,False,True,False,1252,50,2073600,0.9,8
False,False,True,False,True,True,False,1253,200,8294400,0.1,8
False,False,True,True,False,True,False,1254,50,8294400,0.9,4
True,False,True,False,False,True,False,1255,200,8294400,0.1,8
False,False,True,True,False,True,False,1256,50,2073600,0.9,4
False,False,True,False,True,True,False,1257,200,2073600,0.1,8
False,True,False,False,True,False,False,1258,200,2073600,0.1,4
False,False,True,True,False,True,False,1259,50,8294400,0.1,8
False,False,True,True,False,True,False,1260,50,2073600,0.1,8
False,False,True,True,False,True,False,1261,50,8294400,0.1,4
True,False,True,False,False,True,False,1262,200,2073600,0.1,8
False,False,True,False,True,True,False,1263,200,307200,0.1,8
True,False,True,False,False,True,False,1264,200,307200,0.1,8
False,False,True,True,False,True,False,1265,50,2073600,0.1,4
False,True,False,False,True,False,False,1266,50,2073600,0.1,1
False,True,False,False,True,False,False,1267,100,2073600,0.1,1
False,False,True,True,False,True,False,1268,50,8294400,0.1,1
False,False,False,True,False,True,False,1269,200,2073600,0.1,8
False,False,True,True,False,False,False,1270,200,2073600,0.1,8
False,False,False,True,False,True,False,1271,400,2073600,0.1,8
False,True,False,False,True,False,False,1272,400,2073600,0.1,1
False,True,False,False,True,False,False,1273,200,2073600,0.1,1
False,False,False,True,False,True,False,1274,50,2073600,0.1,8
False,True,False,False,True,False,False,1275,100,2073600,0.1,8
False,False,True,True,False,True,False,1276,50,2073600,0.1,1
False,False,True,True,False,True,False,1277,400,307200,0.9,1
False,True,True,True,False,False,False,1278,100,2073600,0.1,8
False,False,True,True,False,False,False,1279,400,2073600,0.1,8
True,False,False,False,False,True,False,1280,100,2073600,0.1,1
True,True,False,False,False,False,False,1281,50,2073600,0.1,1
False,False,True,True,False,False,False,1282,50,2073600,0.1,8
False,False,True,True,False,True,False,1283,50,307200,0.9,8
False,False,True,True,False,True,False,1284,50,307200,0.9,4
False,False,False,True,False,True,False,1285,400,2073600,0.1,2
True,True,False,False,False,False,False,1286,100,2073600,0.1,1
False,False,False,False,False,True,True,1287,400,2073600,0.1,1
False,False,True,True,False,True,False,1288,50,307200,0.1,8
False,True,False,False,False,False,True,1289,400,2073600,0.1,1
False,False,True,True,False,True,False,1290,50,307200,0.1,4
False,False,False,True,False,True,False,1291,50,2073600,0.1,2
False,False,False,True,False,True,False,1292,200,2073600,0.1,4
False,False,True,True,False,True,False,1293,400,307200,0.1,1
False,False,True,True,False,True,False,1294,200,8294400,0.9,8
False,False,False,False,False,True,True,1295,50,2073600,0.1,1
False,False,False,True,False,True,False,1296,200,2073600,0.1,1
False,False,True,True,False,True,False,1297,200,8294400,0.9,4
False,False,True,True,False,False,False,1298,200,2073600,0.1,1
False,False,False,False,False,True,True,1299,100,2073600,0.1,1
False,False,True,True,False,True,False,1300,200,8294400,0.1,8
False,True,False,False,False,False,True,1301,50,2073600,0.1,1
False,False,False,True,False,True,False,1302,200,2073600,0.1,2
False,False,True,True,False,False,False,1303,200,2073600,0.1,2
False,False,False,True,False,True,False,1304,400,2073600,0.9,2
False,True,False,False,False,False,True,1305,100,2073600,0.1,1
True,True,False,False,False,False,False,1306,400,2073600,0.1,1
False,False,True,True,False,True,False,1307,200,8294400,0.1,4
False,False,False,False,False,True,True,1308,200,2073600,0.1,1
True,True,False,False,False,False,False,1309,50,2073600,0.1,4
False,False,True,True,False,True,False,1310,200,2073600,0.9,8
False,False,False,True,False,True,False,1311,50,2073600,0.9,2
False,False,True,True,False,True,False,1312,200,2073600,0.9,4
True,True,False,False,False,False,False,1313,100,2073600,0.1,4
False,False,True,True,False,True,False,1314,200,2073600,0.1,8
False,False,True,True,False,True,False,1315,200,2073600,0.1,4
False,True,False,False,False,False,True,1316,400,2073600,0.1,4
False,True,False,False,False,False,True,1317,200,2073600,0.1,1
True,True,False,False,False,False,False,1318,400,2073600,0.1,4
False,True,False,False,False,False,True,1319,50,2073600,0.1,4
False,True,False,False,False,False,True,1320,100,2073600,0.1,4
True,True,False,False,False,False,False,1321,200,2073600,0.1,4
False,False,True,True,False,True,False,1322,200,307200,0.9,4
False,False,False,True,False,True,False,1323,200,2073600,0.9,4
True,False,False,False,False,True,False,1324,200,2073600,0.1,1
False,False,True,True,False,True,False,1325,200,307200,0.9,8
False,False,False,True,False,True,False,1326,200,2073600,0.9,1
True,True,False,False,False,False,False,1327,200,2073600,0.1,1
False,False,True,True,False,True,False,1328,200,307200,0.1,4
False,False,True,True,False,True,False,1329,200,307200,0.1,8
False,False,True,False,True,False,False,1330,50,2073600,0.1,8
True,False,True,False,False,False,False,1331,50,2073600,0.1,8
False,False,True,True,False,True,False,1332,50,307200,0.9,1
False,False,True,True,False,True,False,1333,50,307200,0.1,1
False,False,True,True,False,False,False,1334,200,2073600,0.9,1
False,False,True,False,True,False,False,1335,400,2073600,0.1,8
False,False,True,True,False,True,False,1336,200,307200,0.9,1
False,False,False,True,False,True,False,1337,200,2073600,0.9,2
False,False,True,True,False,False,False,1338,200,2073600,0.9,2
False,False,False,True,False,True,False,1339,400,2073600,0.9,8
True,False,True,False,False,False,False,1340,400,2073600,0.1,8
False,False,True,False,True,False,False,1341,100,2073600,0.1,8
False,False,False,True,False,True,False,1342,50,2073600,0.9,8
False,False,True,True,False,False,False,1343,400,2073600,0.9,8
False,False,True,True,False,True,False,1344,200,307200,0.1,1
True,False,True,False,False,False,False,1345,100,2073600,0.1,8
False,False,True,False,False,False,True,1346,400,2073600,0.1,8
False,False,True,True,False,False,False,1347,50,2073600,0.9,8
False,False,True,False,False,False,True,1348,50,2073600,0.1,8
False,False,True,True,False,False,False,1349,200,2073600,0.9,8
False,False,True,False,False,False,True,1350,100,2073600,0.1,8
False,False,True,False,True,True,False,1351,50,2073600,0.1,8
False,False,True,False,True,False,False,1352,200,2073600,0.1,8
True,False,True,False,False,False,False,1353,200,2073600,0.1,8
True,False,True,False,False,True,False,1354,50,2073600,0.1,8
False,False,True,False,True,True,False,1355,50,8294400,0.1,8
True,False,True,False,False,True,False,1356,50,8294400,0.1,8
False,False,True,False,True,True,False,1357,400,8294400,0.1,8
False,True,False,False,True,False,False,1358,400,2073600,0.1,8
False,False,True,True,False,True,False,1359,200,8294400,0.9,1
True,True,False,False,False,False,False,1360,400,2073600,0.1,8
False,False,True,True,False,True,False,1361,200,2073600,0.9,1
False,False,True,True,False,True,False,1362,200,8294400,0.1,1
True,False,True,False,False,True,False,1363,400,8294400,0.1,8
True,True,False,False,False,False,False,1364,100,2073600,0.1,8
False,True,False,False,False,False,True,1365,400,2073600,0.1,8
False,False,True,True,False,True,False,1366,200,2073600,0.1,1
False,True,False,False,False,False,True,1367,100,2073600,0.1,8
False,False,True,False,True,False,False,1368,50,307200,0.1,2
False,False,True,False,True,True,False,1369,400,2073600,0.1,8
True,False,True,False,False,False,False,1370,50,307200,0.1,2
False,False,True,False,True,False,False,1371,100,307200,0.1,2
False,True,False,True,False,True,False,1372,50,8294400,0.9,2
True,False,True,False,False,True,False,1373,400,2073600,0.1,8
True,False,True,False,False,False,False,1374,100,307200,0.1,2
False,False,True,True,False,True,False,1375,50,307200,0.9,2
False,False,True,False,False,True,True,1376,400,8294400,0.1,8
False,False,False,False,True,True,False,1377,50,307200,0.1,2
False,False,True,True,False,True,False,1378,50,2073600,0.9,2
False,False,True,False,False,True,True,1379,400,2073600,0.1,8
True,False,False,False,False,True,False,1380,50,307200,0.1,2
False,False,True,True,False,True,False,1381,100,2073600,0.9,2
False,False,True,False,False,True,True,1382,50,8294400,0.1,8
False,False,False,False,True,True,False,1383,100,307200,0.1,2
True,False,False,False,False,True,False,1384,100,307200,0.1,2
False,False,True,False,False,True,True,1385,50,2073600,0.1,8
False,False,False,False,True,True,False,1386,400,307200,0.1,2
True,False,False,False,False,True,False,1387,400,307200,0.1,2
False,False,True,True,False,False,False,1388,400,8294400,0.9,8
False,False,True,True,False,True,False,1389,100,307200,0.1,2
False,False,True,False,True,False,False,1390,400,307200,0.1,2
True,False,True,False,False,False,False,1391,400,307200,0.1,2
False,False,True,True,False,False,False,1392,50,8294400,0.9,8
False,False,True,True,False,True,False,1393,100,2073600,0.1,2
False,False,True,False,True,False,False,1394,400,2073600,0.1,2
True,False,True,False,False,False,False,1395,400,2073600,0.1,2
False,False,False,True,False,True,False,1396,400,8294400,0.9,8
False,False,False,True,False,True,False,1397,50,8294400,0.9,8
False,False,True,False,True,False,False,1398,50,2073600,0.1,2
False,False,False,True,False,True,False,1399,400,8294400,0.1,8
False,False,False,True,False,True,False,1400,50,8294400,0.1,8
True,False,True,False,False,False,False,1401,50,2073600,0.1,2
False,True,True,True,False,False,False,1402,100,307200,0.9,2
False,True,True,True,False,False,False,1403,100,307200,0.1,2
False,True,True,True,False,False,False,1404,100,2073600,0.9,2
False,True,True,True,False,False,False,1405,100,2073600,0.1,2
False,False,True,False,True,False,False,1406,100,2073600,0.1,2
False,False,True,True,False,False,False,1407,400,8294400,0.1,8
False,False,True,True,False,False,False,1408,50,8294400,0.1,8
False,False,True,True,False,False,False,1409,400,307200,0.9,8
True,False,True,False,False,False,False,1410,100,2073600,0.1,2
False,False,False,False,True,True,False,1411,400,2073600,0.1,2
False,True,True,False,False,True,True,1412,100,2073600,0.1,2
True,False,False,False,False,True,False,1413,400,2073600,0.1,2
False,True,True,False,False,True,True,1414,100,8294400,0.1,2
False,False,False,False,True,True,False,1415,50,2073600,0.1,2
False,False,True,True,False,False,False,1416,400,307200,0.1,8
True,False,False,False,False,True,False,1417,50,2073600,0.1,2
False,False,True,True,False,True,False,1418,50,307200,0.1,2
False,False,True,True,False,False,False,1419,50,307200,0.9,8
False,False,True,True,False,True,False,1420,50,2073600,0.1,2
False,False,True,True,False,True,False,1421,50,8294400,0.9,2
False,False,False,False,True,True,False,1422,100,2073600,0.1,2
False,False,True,True,False,False,False,1423,50,307200,0.1,8
False,False,False,True,False,True,False,1424,400,307200,0.9,8
False,False,False,True,False,True,False,1425,400,307200,0.1,8
True,False,False,False,False,True,False,1426,100,2073600,0.1,2
False,False,False,True,False,True,False,1427,50,307200,0.9,8
False,False,True,False,True,False,False,1428,200,307200,0.1,2
False,False,True,True,False,True,False,1429,50,8294400,0.1,2
False,False,False,True,False,True,False,1430,50,307200,0.1,8
True,True,True,False,False,True,False,1431,50,307200,0.1,2
True,False,True,False,False,False,False,1432,200,307200,0.1,2
False,False,True,False,True,True,False,1433,400,307200,0.1,8
False,False,False,False,True,True,False,1434,200,307200,0.1,2
False,True,True,False,True,True,False,1435,50,307200,0.1,2
True,False,True,False,False,True,False,1436,400,307200,0.1,8
False,False,True,False,False,True,True,1437,400,307200,0.1,8
False,True,True,True,False,False,False,1438,50,307200,0.9,2
False,False,True,False,True,True,False,1439,50,307200,0.1,8
True,False,False,False,False,True,False,1440,200,307200,0.1,2
True,False,True,False,False,True,False,1441,50,307200,0.1,8
False,True,True,True,False,False,False,1442,50,307200,0.1,2
False,False,True,False,True,False,False,1443,200,2073600,0.1,2
True,True,True,False,False,True,False,1444,50,2073600,0.1,2
False,False,True,False,False,True,True,1445,50,307200,0.1,8
False,False,False,True,False,True,False,1446,400,8294400,0.1,2
True,False,True,False,False,False,False,1447,200,2073600,0.1,2
False,False,False,False,True,True,False,1448,200,2073600,0.1,2
False,True,True,False,True,True,False,1449,50,2073600,0.1,2
False,True,True,True,False,False,False,1450,50,2073600,0.9,2
True,False,False,False,False,True,False,1451,200,2073600,0.1,2
False,False,False,True,False,True,False,1452,50,8294400,0.9,2
False,True,False,False,True,False,False,1453,400,307200,0.1,2
True,True,False,False,False,False,False,1454,400,307200,0.1,2
False,True,False,False,True,False,False,1455,50,307200,0.1,2
False,False,False,True,False,True,False,1456,50,8294400,0.1,2
False,False,False,True,False,True,False,1457,50,307200,0.9,2
True,True,False,False,False,False,False,1458,50,307200,0.1,2
False,True,True,True,False,False,False,1459,50,2073600,0.1,2
False,True,True,False,False,True,True,1460,50,307200,0.1,2
False,True,True,False,False,True,True,1461,50,2073600,0.1,2
True,True,True,False,False,True,False,1462,50,8294400,0.1,2
False,True,True,False,True,True,False,1463,50,8294400,0.1,2
False,True,False,False,True,False,False,1464,100,307200,0.1,2
False,True,True,True,False,False,False,1465,50,8294400,0.9,2
True,True,False,False,False,False,False,1466,100,307200,0.1,2
False,True,False,False,True,False,False,1467,400,2073600,0.1,2
False,True,True,True,False,False,False,1468,50,8294400,0.1,2
False,False,False,True,False,True,False,1469,400,307200,0.1,2
False,False,False,True,False,True,False,1470,50,307200,0.1,2
False,True,True,False,False,True,True,1471,50,8294400,0.1,2
True,True,False,False,False,False,False,1472,400,2073600,0.1,2
False,True,False,True,False,False,False,1473,50,2073600,0.9,4
False,True,False,True,False,False,False,1474,50,2073600,0.1,4
False,True,True,False,True,False,False,1475,400,8294400,0.1,8
False,True,False,False,True,False,False,1476,50,2073600,0.1,2
False,True,False,True,False,True,False,1477,100,2073600,0.1,2
True,True,True,False,False,False,False,1478,400,8294400,0.1,8
False,True,False,True,False,False,False,1479,400,8294400,0.9,8
True,True,False,False,False,False,False,1480,50,2073600,0.1,2
False,True,False,False,True,False,False,1481,100,2073600,0.1,2
False,True,False,True,False,True,False,1482,50,307200,0.9,2
False,True,False,True,False,True,False,1483,50,307200,0.1,2
True,True,False,False,False,False,False,1484,100,2073600,0.1,2
False,True,False,False,True,False,False,1485,200,307200,0.1,2
True,True,False,False,False,False,False,1486,200,307200,0.1,2
False,True,False,False,True,False,False,1487,200,2073600,0.1,2
True,True,False,False,False,False,False,1488,200,2073600,0.1,2
False,True,False,True,False,False,False,1489,400,8294400,0.1,8
False,True,True,False,True,False,False,1490,400,2073600,0.1,8
True,True,True,False,False,False,False,1491,400,2073600,0.1,8
